gene_id	logFC	species	host	treat
Bradi2g22030	1.6972153992328	Bdistachyon	R.solani	TSTek_4h-TSTek_0h
Bradi4g34240	1.69658533246059	Bdistachyon	R.solani	TSTek_4h-TSTek_0h
Bradi3g28990	1.69515929752846	Bdistachyon	R.solani	TSTek_4h-TSTek_0h
Bradi1g58240	1.6950770819881	Bdistachyon	R.solani	TSTek_4h-TSTek_0h
Bradi1g20480	-1.6930285436361	Bdistachyon	R.solani	TSTek_4h-TSTek_0h
Bradi1g64687	-1.68949696263305	Bdistachyon	R.solani	TSTek_4h-TSTek_0h
Bradi2g04980	1.68625354750117	Bdistachyon	R.solani	TSTek_4h-TSTek_0h
Bradi3g16460	1.6841154892596901	Bdistachyon	R.solani	TSTek_4h-TSTek_0h
Bradi4g20690	1.6775564163645402	Bdistachyon	R.solani	TSTek_4h-TSTek_0h
Bradi2g55960	1.67739770469648	Bdistachyon	R.solani	TSTek_4h-TSTek_0h
Bradi2g21188	1.67700842452583	Bdistachyon	R.solani	TSTek_4h-TSTek_0h
Bradi3g59830	1.6742984347273702	Bdistachyon	R.solani	TSTek_4h-TSTek_0h
Bradi1g63870	1.6732092276637802	Bdistachyon	R.solani	TSTek_4h-TSTek_0h
Bradi1g62790	1.6717901064732599	Bdistachyon	R.solani	TSTek_4h-TSTek_0h
Bradi3g22950	1.67174066355055	Bdistachyon	R.solani	TSTek_4h-TSTek_0h
Bradi3g50490	1.67118909800049	Bdistachyon	R.solani	TSTek_4h-TSTek_0h
Bradi1g25552	1.6682596543296901	Bdistachyon	R.solani	TSTek_4h-TSTek_0h
Bradi3g09430	1.6667442227631102	Bdistachyon	R.solani	TSTek_4h-TSTek_0h
Bradi2g24175	1.66347842121198	Bdistachyon	R.solani	TSTek_4h-TSTek_0h
Bradi3g44640	1.66015217437214	Bdistachyon	R.solani	TSTek_4h-TSTek_0h
Bradi4g29930	1.657823440013	Bdistachyon	R.solani	TSTek_4h-TSTek_0h
Bradi3g40250	1.6478441849127798	Bdistachyon	R.solani	TSTek_4h-TSTek_0h
Bradi3g15750	1.64755228648408	Bdistachyon	R.solani	TSTek_4h-TSTek_0h
Bradi3g58620	1.63961606268349	Bdistachyon	R.solani	TSTek_4h-TSTek_0h
Bradi2g15660	1.63204091413824	Bdistachyon	R.solani	TSTek_4h-TSTek_0h
Bradi2g19010	1.6304241474298102	Bdistachyon	R.solani	TSTek_4h-TSTek_0h
Bradi3g55751	1.62819677574422	Bdistachyon	R.solani	TSTek_4h-TSTek_0h
Bradi2g61090	1.62815495162031	Bdistachyon	R.solani	TSTek_4h-TSTek_0h
Bradi2g61910	-1.6224855117272299	Bdistachyon	R.solani	TSTek_4h-TSTek_0h
Bradi4g23670	1.6218499677876201	Bdistachyon	R.solani	TSTek_4h-TSTek_0h
Bradi1g37000	1.6127815465338502	Bdistachyon	R.solani	TSTek_4h-TSTek_0h
Bradi2g48730	1.61148320895871	Bdistachyon	R.solani	TSTek_4h-TSTek_0h
Bradi3g35980	-1.6096956725768	Bdistachyon	R.solani	TSTek_4h-TSTek_0h
Bradi4g00780	1.60923374793715	Bdistachyon	R.solani	TSTek_4h-TSTek_0h
Bradi1g28410	-1.6076551895911797	Bdistachyon	R.solani	TSTek_4h-TSTek_0h
Bradi2g06880	1.60753454000617	Bdistachyon	R.solani	TSTek_4h-TSTek_0h
Bradi1g72580	1.6067734189152398	Bdistachyon	R.solani	TSTek_4h-TSTek_0h
Bradi4g30840	1.6059130188	Bdistachyon	R.solani	TSTek_4h-TSTek_0h
Bradi4g34400	1.6047093733665	Bdistachyon	R.solani	TSTek_4h-TSTek_0h
Bradi4g30745	-1.60031067351358	Bdistachyon	R.solani	TSTek_4h-TSTek_0h
Bradi3g06175	1.59590070734524	Bdistachyon	R.solani	TSTek_4h-TSTek_0h
Bradi1g55560	1.59251352744646	Bdistachyon	R.solani	TSTek_4h-TSTek_0h
Bradi3g35170	1.58775397643456	Bdistachyon	R.solani	TSTek_4h-TSTek_0h
Bradi5g10787	1.58646048860661	Bdistachyon	R.solani	TSTek_4h-TSTek_0h
Bradi1g76490	1.57661045774374	Bdistachyon	R.solani	TSTek_4h-TSTek_0h
Bradi2g08620	1.5765422600737802	Bdistachyon	R.solani	TSTek_4h-TSTek_0h
Bradi1g38740	1.57611414312177	Bdistachyon	R.solani	TSTek_4h-TSTek_0h
Bradi4g43050	1.57514848152648	Bdistachyon	R.solani	TSTek_4h-TSTek_0h
Bradi4g40731	1.57156866913194	Bdistachyon	R.solani	TSTek_4h-TSTek_0h
Bradi2g35850	1.5685254672152098	Bdistachyon	R.solani	TSTek_4h-TSTek_0h
Bradi2g06271	1.5666733863726698	Bdistachyon	R.solani	TSTek_4h-TSTek_0h
Bradi4g36137	1.56107811009323	Bdistachyon	R.solani	TSTek_4h-TSTek_0h
Bradi1g33950	1.5606543998263502	Bdistachyon	R.solani	TSTek_4h-TSTek_0h
Bradi4g00900	1.5602901200959598	Bdistachyon	R.solani	TSTek_4h-TSTek_0h
Bradi3g20677	1.55959693601587	Bdistachyon	R.solani	TSTek_4h-TSTek_0h
Bradi2g24730	1.55732087213575	Bdistachyon	R.solani	TSTek_4h-TSTek_0h
Bradi1g78050	1.55714573822822	Bdistachyon	R.solani	TSTek_4h-TSTek_0h
Bradi1g44390	1.5553604161263002	Bdistachyon	R.solani	TSTek_4h-TSTek_0h
Bradi2g07347	1.54791854710663	Bdistachyon	R.solani	TSTek_4h-TSTek_0h
Bradi4g33550	1.5465642521504297	Bdistachyon	R.solani	TSTek_4h-TSTek_0h
Bradi3g52307	1.54431760726049	Bdistachyon	R.solani	TSTek_4h-TSTek_0h
Bradi2g26915	-1.54153679395967	Bdistachyon	R.solani	TSTek_4h-TSTek_0h
Bradi3g21580	1.5366076121697398	Bdistachyon	R.solani	TSTek_4h-TSTek_0h
Bradi2g44840	1.5365703891949098	Bdistachyon	R.solani	TSTek_4h-TSTek_0h
Bradi2g12130	1.5361784251044899	Bdistachyon	R.solani	TSTek_4h-TSTek_0h
Bradi4g10610	1.5343854492378	Bdistachyon	R.solani	TSTek_4h-TSTek_0h
Bradi1g53150	1.53372290914737	Bdistachyon	R.solani	TSTek_4h-TSTek_0h
Bradi2g09145	1.53216582334965	Bdistachyon	R.solani	TSTek_4h-TSTek_0h
Bradi1g44690	1.52947700356075	Bdistachyon	R.solani	TSTek_4h-TSTek_0h
Bradi1g24835	1.52492386080071	Bdistachyon	R.solani	TSTek_4h-TSTek_0h
Bradi2g02470	1.52236332569529	Bdistachyon	R.solani	TSTek_4h-TSTek_0h
Bradi2g54660	1.5200322311640302	Bdistachyon	R.solani	TSTek_4h-TSTek_0h
Bradi2g47347	1.5184198397144197	Bdistachyon	R.solani	TSTek_4h-TSTek_0h
Bradi1g69710	1.5183245474298102	Bdistachyon	R.solani	TSTek_4h-TSTek_0h
Bradi3g51920	1.51579856629452	Bdistachyon	R.solani	TSTek_4h-TSTek_0h
Bradi4g28292	1.51403800329429	Bdistachyon	R.solani	TSTek_4h-TSTek_0h
Bradi3g23210	1.51395214947016	Bdistachyon	R.solani	TSTek_4h-TSTek_0h
Bradi4g43560	1.5123745207107901	Bdistachyon	R.solani	TSTek_4h-TSTek_0h
Bradi3g09840	1.5112237728429398	Bdistachyon	R.solani	TSTek_4h-TSTek_0h
Bradi3g09240	1.5087981072511598	Bdistachyon	R.solani	TSTek_4h-TSTek_0h
Bradi2g59750	1.50198838065207	Bdistachyon	R.solani	TSTek_4h-TSTek_0h
Bradi3g59040	-1.50031865549669	Bdistachyon	R.solani	TSTek_4h-TSTek_0h
Bradi2g15877	1.5001721090378002	Bdistachyon	R.solani	TSTek_4h-TSTek_0h
Bradi4g28000	1.4955882898213602	Bdistachyon	R.solani	TSTek_4h-TSTek_0h
Bradi2g54800	1.49400546627904	Bdistachyon	R.solani	TSTek_4h-TSTek_0h
Bradi2g11567	1.49248488528505	Bdistachyon	R.solani	TSTek_4h-TSTek_0h
Bradi3g06770	1.49193004342332	Bdistachyon	R.solani	TSTek_4h-TSTek_0h
Bradi2g22300	1.4903384667955	Bdistachyon	R.solani	TSTek_4h-TSTek_0h
Bradi2g25614	-1.4861650269856297	Bdistachyon	R.solani	TSTek_4h-TSTek_0h
Bradi4g03160	1.4844242959535399	Bdistachyon	R.solani	TSTek_4h-TSTek_0h
Bradi5g17300	1.4831242617594298	Bdistachyon	R.solani	TSTek_4h-TSTek_0h
Bradi4g02580	-1.48163354437303	Bdistachyon	R.solani	TSTek_4h-TSTek_0h
Bradi2g54340	1.47931494799503	Bdistachyon	R.solani	TSTek_4h-TSTek_0h
Bradi2g47665	1.4788540607448601	Bdistachyon	R.solani	TSTek_4h-TSTek_0h
Bradi2g19170	1.47291048155254	Bdistachyon	R.solani	TSTek_4h-TSTek_0h
Bradi4g02184	1.47134488629727	Bdistachyon	R.solani	TSTek_4h-TSTek_0h
Bradi3g10730	1.4694944366582001	Bdistachyon	R.solani	TSTek_4h-TSTek_0h
Bradi4g10470	1.4694910188744097	Bdistachyon	R.solani	TSTek_4h-TSTek_0h
Bradi1g48320	1.46824695745923	Bdistachyon	R.solani	TSTek_4h-TSTek_0h
Bradi1g23692	1.46558713623781	Bdistachyon	R.solani	TSTek_4h-TSTek_0h
Bradi2g05350	1.46430095184257	Bdistachyon	R.solani	TSTek_4h-TSTek_0h
Bradi4g09900	1.4595525996380299	Bdistachyon	R.solani	TSTek_4h-TSTek_0h
Bradi1g64290	-1.4590050803089898	Bdistachyon	R.solani	TSTek_4h-TSTek_0h
Bradi1g64260	-1.45879505373283	Bdistachyon	R.solani	TSTek_4h-TSTek_0h
Bradi1g25187	1.4572004712671	Bdistachyon	R.solani	TSTek_4h-TSTek_0h
Bradi1g31616	1.4571271357031	Bdistachyon	R.solani	TSTek_4h-TSTek_0h
Bradi3g48840	1.4569504353250102	Bdistachyon	R.solani	TSTek_4h-TSTek_0h
Bradi1g56990	1.4547701498153303	Bdistachyon	R.solani	TSTek_4h-TSTek_0h
Bradi1g33650	1.4535980504104098	Bdistachyon	R.solani	TSTek_4h-TSTek_0h
Bradi3g52260	-1.4529539187491398	Bdistachyon	R.solani	TSTek_4h-TSTek_0h
Bradi5g08380	1.45283318950524	Bdistachyon	R.solani	TSTek_4h-TSTek_0h
Bradi4g15080	1.4493204445405201	Bdistachyon	R.solani	TSTek_4h-TSTek_0h
Bradi3g02200	-1.44893590591615	Bdistachyon	R.solani	TSTek_4h-TSTek_0h
Bradi1g44680	1.44727708073856	Bdistachyon	R.solani	TSTek_4h-TSTek_0h
Bradi2g47730	1.4471491791800402	Bdistachyon	R.solani	TSTek_4h-TSTek_0h
Bradi2g47360	1.44637996883556	Bdistachyon	R.solani	TSTek_4h-TSTek_0h
Bradi4g09230	1.44604744659767	Bdistachyon	R.solani	TSTek_4h-TSTek_0h
Bradi4g04965	1.44478754774992	Bdistachyon	R.solani	TSTek_4h-TSTek_0h
Bradi2g55620	1.44061453082246	Bdistachyon	R.solani	TSTek_4h-TSTek_0h
Bradi4g11391	1.4393822939224499	Bdistachyon	R.solani	TSTek_4h-TSTek_0h
Bradi1g30870	1.43713953392737	Bdistachyon	R.solani	TSTek_4h-TSTek_0h
Bradi3g41770	1.43687882841879	Bdistachyon	R.solani	TSTek_4h-TSTek_0h
Bradi1g65550	1.43683046960974	Bdistachyon	R.solani	TSTek_4h-TSTek_0h
Bradi3g32025	-1.43517919751102	Bdistachyon	R.solani	TSTek_4h-TSTek_0h
Bradi3g59780	1.42714496031933	Bdistachyon	R.solani	TSTek_4h-TSTek_0h
Bradi3g34890	1.42484956843936	Bdistachyon	R.solani	TSTek_4h-TSTek_0h
Bradi5g00860	1.42397738948425	Bdistachyon	R.solani	TSTek_4h-TSTek_0h
Bradi1g04990	1.4223385410472802	Bdistachyon	R.solani	TSTek_4h-TSTek_0h
Bradi3g06070	1.4214423433684098	Bdistachyon	R.solani	TSTek_4h-TSTek_0h
Bradi5g18030	1.42001056441235	Bdistachyon	R.solani	TSTek_4h-TSTek_0h
Bradi4g43420	1.41912913909054	Bdistachyon	R.solani	TSTek_4h-TSTek_0h
Bradi2g01106	1.4182701912328601	Bdistachyon	R.solani	TSTek_4h-TSTek_0h
Bradi2g55490	1.41695705062987	Bdistachyon	R.solani	TSTek_4h-TSTek_0h
Bradi1g72390	1.41585112431788	Bdistachyon	R.solani	TSTek_4h-TSTek_0h
Bradi5g08750	-1.4156408020118503	Bdistachyon	R.solani	TSTek_4h-TSTek_0h
Bradi1g75760	1.4156069115973797	Bdistachyon	R.solani	TSTek_4h-TSTek_0h
Bradi3g53690	1.4121650469595801	Bdistachyon	R.solani	TSTek_4h-TSTek_0h
Bradi5g03790	1.40850308367586	Bdistachyon	R.solani	TSTek_4h-TSTek_0h
Bradi2g62079	1.4083822068900298	Bdistachyon	R.solani	TSTek_4h-TSTek_0h
Bradi5g26610	1.4072825105283302	Bdistachyon	R.solani	TSTek_4h-TSTek_0h
Bradi1g30113	1.40647963677542	Bdistachyon	R.solani	TSTek_4h-TSTek_0h
Bradi5g01167	1.40546637744852	Bdistachyon	R.solani	TSTek_4h-TSTek_0h
Bradi3g19560	1.40410958740585	Bdistachyon	R.solani	TSTek_4h-TSTek_0h
Bradi2g12427	1.4038489342194798	Bdistachyon	R.solani	TSTek_4h-TSTek_0h
Bradi5g13597	-1.40344977811388	Bdistachyon	R.solani	TSTek_4h-TSTek_0h
Bradi1g03185	1.40338168939504	Bdistachyon	R.solani	TSTek_4h-TSTek_0h
Bradi5g24140	1.40283990572111	Bdistachyon	R.solani	TSTek_4h-TSTek_0h
Bradi3g47307	1.40280514071024	Bdistachyon	R.solani	TSTek_4h-TSTek_0h
Bradi2g57340	1.4023678879345	Bdistachyon	R.solani	TSTek_4h-TSTek_0h
Bradi1g61540	1.3999544463233	Bdistachyon	R.solani	TSTek_4h-TSTek_0h
Bradi1g24820	1.39493069373547	Bdistachyon	R.solani	TSTek_4h-TSTek_0h
Bradi2g53510	1.3945454282263001	Bdistachyon	R.solani	TSTek_4h-TSTek_0h
Bradi2g33460	-1.3920009220199099	Bdistachyon	R.solani	TSTek_4h-TSTek_0h
Bradi2g32300	-1.3893692408285099	Bdistachyon	R.solani	TSTek_4h-TSTek_0h
Bradi1g71920	1.38920323081459	Bdistachyon	R.solani	TSTek_4h-TSTek_0h
Bradi1g50122	1.3856493156688798	Bdistachyon	R.solani	TSTek_4h-TSTek_0h
Bradi2g37120	1.38545225646111	Bdistachyon	R.solani	TSTek_4h-TSTek_0h
Bradi2g47510	1.38431391419542	Bdistachyon	R.solani	TSTek_4h-TSTek_0h
Bradi1g57060	1.3832481988393799	Bdistachyon	R.solani	TSTek_4h-TSTek_0h
Bradi3g34280	1.38210929667918	Bdistachyon	R.solani	TSTek_4h-TSTek_0h
Bradi3g05840	1.38033903389259	Bdistachyon	R.solani	TSTek_4h-TSTek_0h
Bradi5g18420	1.37923392792975	Bdistachyon	R.solani	TSTek_4h-TSTek_0h
Bradi3g14850	1.3772715210313	Bdistachyon	R.solani	TSTek_4h-TSTek_0h
Bradi4g10481	1.37224723530025	Bdistachyon	R.solani	TSTek_4h-TSTek_0h
Bradi3g30160	-1.37096567398933	Bdistachyon	R.solani	TSTek_4h-TSTek_0h
Bradi4g19060	1.36888738535689	Bdistachyon	R.solani	TSTek_4h-TSTek_0h
Bradi2g44213	1.3668971123908897	Bdistachyon	R.solani	TSTek_4h-TSTek_0h
Bradi5g19100	1.36629060527944	Bdistachyon	R.solani	TSTek_4h-TSTek_0h
Bradi3g47220	1.36489814920509	Bdistachyon	R.solani	TSTek_4h-TSTek_0h
Bradi1g49120	1.3644829332216	Bdistachyon	R.solani	TSTek_4h-TSTek_0h
Bradi1g21097	1.36374864580312	Bdistachyon	R.solani	TSTek_4h-TSTek_0h
Bradi1g66880	1.3629514688404598	Bdistachyon	R.solani	TSTek_4h-TSTek_0h
Bradi1g44470	1.36240272877211	Bdistachyon	R.solani	TSTek_4h-TSTek_0h
Bradi4g36810	1.36040589786726	Bdistachyon	R.solani	TSTek_4h-TSTek_0h
Bradi2g02340	1.3578961761104797	Bdistachyon	R.solani	TSTek_4h-TSTek_0h
Bradi4g01075	1.35605239397092	Bdistachyon	R.solani	TSTek_4h-TSTek_0h
Bradi1g63480	1.3559027545041902	Bdistachyon	R.solani	TSTek_4h-TSTek_0h
Bradi3g34708	1.35568698458074	Bdistachyon	R.solani	TSTek_4h-TSTek_0h
Bradi1g28620	-1.3546626548701	Bdistachyon	R.solani	TSTek_4h-TSTek_0h
Bradi3g49770	1.35438680297591	Bdistachyon	R.solani	TSTek_4h-TSTek_0h
Bradi4g35356	1.34976996528298	Bdistachyon	R.solani	TSTek_4h-TSTek_0h
Bradi3g38270	1.3473743203552602	Bdistachyon	R.solani	TSTek_4h-TSTek_0h
Bradi1g06190	1.34655041992518	Bdistachyon	R.solani	TSTek_4h-TSTek_0h
Bradi3g14780	1.34310536427526	Bdistachyon	R.solani	TSTek_4h-TSTek_0h
Bradi1g43417	1.34209405507057	Bdistachyon	R.solani	TSTek_4h-TSTek_0h
Bradi2g02310	1.34170205154643	Bdistachyon	R.solani	TSTek_4h-TSTek_0h
Bradi1g34825	1.34143928406842	Bdistachyon	R.solani	TSTek_4h-TSTek_0h
Bradi1g38317	1.3395530770801898	Bdistachyon	R.solani	TSTek_4h-TSTek_0h
Bradi4g37996	1.33918867073605	Bdistachyon	R.solani	TSTek_4h-TSTek_0h
Bradi2g48590	1.3391121980983602	Bdistachyon	R.solani	TSTek_4h-TSTek_0h
Bradi3g22880	1.33744429533878	Bdistachyon	R.solani	TSTek_4h-TSTek_0h
Bradi4g40725	1.3348932502887398	Bdistachyon	R.solani	TSTek_4h-TSTek_0h
Bradi1g47050	-1.33225175687448	Bdistachyon	R.solani	TSTek_4h-TSTek_0h
Bradi5g11690	1.33059421292234	Bdistachyon	R.solani	TSTek_4h-TSTek_0h
Bradi4g44460	1.32813189365294	Bdistachyon	R.solani	TSTek_4h-TSTek_0h
Bradi4g28900	1.3276860374289399	Bdistachyon	R.solani	TSTek_4h-TSTek_0h
Bradi2g62310	1.32762729741119	Bdistachyon	R.solani	TSTek_4h-TSTek_0h
Bradi2g04990	1.32757895682013	Bdistachyon	R.solani	TSTek_4h-TSTek_0h
Bradi2g06930	1.3270108826813998	Bdistachyon	R.solani	TSTek_4h-TSTek_0h
Bradi4g25900	1.32501830501482	Bdistachyon	R.solani	TSTek_4h-TSTek_0h
Bradi2g53910	-1.32383577061025	Bdistachyon	R.solani	TSTek_4h-TSTek_0h
Bradi3g08160	1.32084085707484	Bdistachyon	R.solani	TSTek_4h-TSTek_0h
Bradi3g37980	1.3207331021716202	Bdistachyon	R.solani	TSTek_4h-TSTek_0h
Bradi1g75950	1.31869243007425	Bdistachyon	R.solani	TSTek_4h-TSTek_0h
Bradi1g31140	1.31421753695869	Bdistachyon	R.solani	TSTek_4h-TSTek_0h
Bradi1g45304	1.31365490136092	Bdistachyon	R.solani	TSTek_4h-TSTek_0h
Bradi3g52650	1.30790018049569	Bdistachyon	R.solani	TSTek_4h-TSTek_0h
Bradi1g69340	1.30626726096188	Bdistachyon	R.solani	TSTek_4h-TSTek_0h
Bradi3g07385	1.305744092083	Bdistachyon	R.solani	TSTek_4h-TSTek_0h
Bradi4g22653	1.3041365432756498	Bdistachyon	R.solani	TSTek_4h-TSTek_0h
Bradi1g06372	1.3039940851216298	Bdistachyon	R.solani	TSTek_4h-TSTek_0h
Bradi5g18020	1.3037834416787	Bdistachyon	R.solani	TSTek_4h-TSTek_0h
Bradi2g21185	1.30297779863113	Bdistachyon	R.solani	TSTek_4h-TSTek_0h
Bradi5g03380	1.3017799090051498	Bdistachyon	R.solani	TSTek_4h-TSTek_0h
Bradi1g64817	1.2990710413753301	Bdistachyon	R.solani	TSTek_4h-TSTek_0h
Bradi4g17020	1.29826051921453	Bdistachyon	R.solani	TSTek_4h-TSTek_0h
Bradi4g17365	1.29509383789121	Bdistachyon	R.solani	TSTek_4h-TSTek_0h
Bradi2g52227	1.29445678302081	Bdistachyon	R.solani	TSTek_4h-TSTek_0h
Bradi1g38250	1.29444677215072	Bdistachyon	R.solani	TSTek_4h-TSTek_0h
Bradi2g24050	1.2937108035353402	Bdistachyon	R.solani	TSTek_4h-TSTek_0h
Bradi3g04227	1.29207760956878	Bdistachyon	R.solani	TSTek_4h-TSTek_0h
Bradi5g26230	-1.2920269854343798	Bdistachyon	R.solani	TSTek_4h-TSTek_0h
Bradi3g57610	1.2914087834147399	Bdistachyon	R.solani	TSTek_4h-TSTek_0h
Bradi1g02440	1.29118996725197	Bdistachyon	R.solani	TSTek_4h-TSTek_0h
Bradi5g24760	1.2904112634043001	Bdistachyon	R.solani	TSTek_4h-TSTek_0h
Bradi3g47232	1.2861556067608502	Bdistachyon	R.solani	TSTek_4h-TSTek_0h
Bradi4g08010	1.28550448913459	Bdistachyon	R.solani	TSTek_4h-TSTek_0h
Bradi5g07146	1.28375860236868	Bdistachyon	R.solani	TSTek_4h-TSTek_0h
Bradi2g20400	1.28258809132619	Bdistachyon	R.solani	TSTek_4h-TSTek_0h
Bradi5g25236	1.28217183387284	Bdistachyon	R.solani	TSTek_4h-TSTek_0h
Bradi3g32787	1.28052044247782	Bdistachyon	R.solani	TSTek_4h-TSTek_0h
Bradi2g11280	-1.2799947658863402	Bdistachyon	R.solani	TSTek_4h-TSTek_0h
Bradi4g36060	1.27823151648411	Bdistachyon	R.solani	TSTek_4h-TSTek_0h
Bradi2g01146	1.27739177968281	Bdistachyon	R.solani	TSTek_4h-TSTek_0h
Bradi2g55070	1.2749507683314398	Bdistachyon	R.solani	TSTek_4h-TSTek_0h
Bradi4g29790	1.2745607737728402	Bdistachyon	R.solani	TSTek_4h-TSTek_0h
Bradi1g23730	1.2700776387738701	Bdistachyon	R.solani	TSTek_4h-TSTek_0h
Bradi1g31050	1.26975303320005	Bdistachyon	R.solani	TSTek_4h-TSTek_0h
Bradi1g26766	1.2695809804342	Bdistachyon	R.solani	TSTek_4h-TSTek_0h
Bradi4g30310	1.26846566750898	Bdistachyon	R.solani	TSTek_4h-TSTek_0h
Bradi1g26040	1.26809381104019	Bdistachyon	R.solani	TSTek_4h-TSTek_0h
Bradi2g27140	-1.26423057685305	Bdistachyon	R.solani	TSTek_4h-TSTek_0h
Bradi4g13600	1.26341785942471	Bdistachyon	R.solani	TSTek_4h-TSTek_0h
Bradi4g31727	1.26211394411776	Bdistachyon	R.solani	TSTek_4h-TSTek_0h
Bradi4g30413	1.25918301813308	Bdistachyon	R.solani	TSTek_4h-TSTek_0h
Bradi5g18040	1.2584513311459198	Bdistachyon	R.solani	TSTek_4h-TSTek_0h
Bradi3g42400	1.25519265013044	Bdistachyon	R.solani	TSTek_4h-TSTek_0h
Bradi1g12440	1.2549025934275901	Bdistachyon	R.solani	TSTek_4h-TSTek_0h
Bradi2g37450	1.25484986672019	Bdistachyon	R.solani	TSTek_4h-TSTek_0h
Bradi4g17060	1.2524643866775	Bdistachyon	R.solani	TSTek_4h-TSTek_0h
Bradi2g53550	1.25215534316974	Bdistachyon	R.solani	TSTek_4h-TSTek_0h
Bradi4g00967	1.2514700673738102	Bdistachyon	R.solani	TSTek_4h-TSTek_0h
Bradi1g63671	-1.2503334888462099	Bdistachyon	R.solani	TSTek_4h-TSTek_0h
Bradi3g42000	1.24980172612444	Bdistachyon	R.solani	TSTek_4h-TSTek_0h
Bradi3g36880	1.2483094423938201	Bdistachyon	R.solani	TSTek_4h-TSTek_0h
Bradi3g34702	1.24662918510065	Bdistachyon	R.solani	TSTek_4h-TSTek_0h
Bradi1g78340	-1.24506333767366	Bdistachyon	R.solani	TSTek_4h-TSTek_0h
Bradi5g03110	1.24498046278309	Bdistachyon	R.solani	TSTek_4h-TSTek_0h
Bradi2g44035	1.24359085659891	Bdistachyon	R.solani	TSTek_4h-TSTek_0h
Bradi4g38850	1.2431148414422901	Bdistachyon	R.solani	TSTek_4h-TSTek_0h
Bradi2g33290	1.2430602917741398	Bdistachyon	R.solani	TSTek_4h-TSTek_0h
Bradi2g49870	1.24193909923017	Bdistachyon	R.solani	TSTek_4h-TSTek_0h
Bradi1g23440	1.2411347581260601	Bdistachyon	R.solani	TSTek_4h-TSTek_0h
Bradi1g65540	-1.24045535188795	Bdistachyon	R.solani	TSTek_4h-TSTek_0h
Bradi3g13700	1.2382311465459799	Bdistachyon	R.solani	TSTek_4h-TSTek_0h
Bradi3g51660	1.2379711704485201	Bdistachyon	R.solani	TSTek_4h-TSTek_0h
Bradi2g42023	1.23796667356353	Bdistachyon	R.solani	TSTek_4h-TSTek_0h
Bradi2g24020	1.23326246291631	Bdistachyon	R.solani	TSTek_4h-TSTek_0h
Bradi1g70637	-1.2332450308560101	Bdistachyon	R.solani	TSTek_4h-TSTek_0h
Bradi2g54400	1.2330864762218703	Bdistachyon	R.solani	TSTek_4h-TSTek_0h
Bradi4g44342	-1.2295767492371101	Bdistachyon	R.solani	TSTek_4h-TSTek_0h
Bradi3g06740	1.22903554706148	Bdistachyon	R.solani	TSTek_4h-TSTek_0h
Bradi3g57000	1.22895500505752	Bdistachyon	R.solani	TSTek_4h-TSTek_0h
Bradi2g19270	1.22667019920328	Bdistachyon	R.solani	TSTek_4h-TSTek_0h
Bradi3g47640	1.22533840660296	Bdistachyon	R.solani	TSTek_4h-TSTek_0h
Bradi4g30710	1.22098005981751	Bdistachyon	R.solani	TSTek_4h-TSTek_0h
Bradi1g50390	1.2202442324591298	Bdistachyon	R.solani	TSTek_4h-TSTek_0h
Bradi3g37300	1.2201025582779899	Bdistachyon	R.solani	TSTek_4h-TSTek_0h
Bradi3g42025	1.21959576898068	Bdistachyon	R.solani	TSTek_4h-TSTek_0h
Bradi3g11050	1.21739001099101	Bdistachyon	R.solani	TSTek_4h-TSTek_0h
Bradi5g11790	1.21731057117582	Bdistachyon	R.solani	TSTek_4h-TSTek_0h
Bradi1g70820	-1.2168770835229	Bdistachyon	R.solani	TSTek_4h-TSTek_0h
Bradi1g33050	1.2156060745200201	Bdistachyon	R.solani	TSTek_4h-TSTek_0h
Bradi5g26567	1.2149554006496899	Bdistachyon	R.solani	TSTek_4h-TSTek_0h
Bradi2g60597	1.21452536598771	Bdistachyon	R.solani	TSTek_4h-TSTek_0h
Bradi4g44870	-1.2141290093543302	Bdistachyon	R.solani	TSTek_4h-TSTek_0h
Bradi1g72940	1.21270488278788	Bdistachyon	R.solani	TSTek_4h-TSTek_0h
Bradi1g11710	1.2101230317325502	Bdistachyon	R.solani	TSTek_4h-TSTek_0h
Bradi3g08660	1.2097299693205001	Bdistachyon	R.solani	TSTek_4h-TSTek_0h
Bradi2g57100	1.20955186394545	Bdistachyon	R.solani	TSTek_4h-TSTek_0h
Bradi3g31750	1.20891428519043	Bdistachyon	R.solani	TSTek_4h-TSTek_0h
Bradi3g42350	1.2085408271941003	Bdistachyon	R.solani	TSTek_4h-TSTek_0h
Bradi2g25430	1.20776935271628	Bdistachyon	R.solani	TSTek_4h-TSTek_0h
Bradi4g29730	1.20769361380833	Bdistachyon	R.solani	TSTek_4h-TSTek_0h
Bradi4g07880	1.20699193664561	Bdistachyon	R.solani	TSTek_4h-TSTek_0h
Bradi1g62080	1.20640759842081	Bdistachyon	R.solani	TSTek_4h-TSTek_0h
Bradi5g19727	1.2058592269769899	Bdistachyon	R.solani	TSTek_4h-TSTek_0h
Bradi1g20240	1.20532906905924	Bdistachyon	R.solani	TSTek_4h-TSTek_0h
Bradi3g59350	1.20353872818554	Bdistachyon	R.solani	TSTek_4h-TSTek_0h
Bradi1g62400	1.20325585234032	Bdistachyon	R.solani	TSTek_4h-TSTek_0h
Bradi2g49100	1.2021714310208	Bdistachyon	R.solani	TSTek_4h-TSTek_0h
