gene_id	logFC	species	host	treat
Medtr2g035440	-1.3625291026931798	Mtruncatula	S.medicae	TSLN_7d-TSLN_0d
Medtr7g012070	-1.3622997414147402	Mtruncatula	S.medicae	TSLN_7d-TSLN_0d
Medtr8g073335	1.3612052265634098	Mtruncatula	S.medicae	TSLN_7d-TSLN_0d
Medtr4g066640	1.36068259554476	Mtruncatula	S.medicae	TSLN_7d-TSLN_0d
Medtr4g077930	1.35992213140045	Mtruncatula	S.medicae	TSLN_7d-TSLN_0d
Medtr1g062110	-1.357894300909	Mtruncatula	S.medicae	TSLN_7d-TSLN_0d
Medtr5g064950	1.35737149817662	Mtruncatula	S.medicae	TSLN_7d-TSLN_0d
Medtr7g115360	-1.35725336671927	Mtruncatula	S.medicae	TSLN_7d-TSLN_0d
Medtr3g091380	1.35581971359965	Mtruncatula	S.medicae	TSLN_7d-TSLN_0d
Medtr6g007980	-1.35486811959085	Mtruncatula	S.medicae	TSLN_7d-TSLN_0d
Medtr5g007820	-1.35382098101322	Mtruncatula	S.medicae	TSLN_7d-TSLN_0d
Medtr3g467140	-1.3520429775663603	Mtruncatula	S.medicae	TSLN_7d-TSLN_0d
Medtr5g064530	1.35077538861422	Mtruncatula	S.medicae	TSLN_7d-TSLN_0d
Medtr2g037970	-1.3485547876483202	Mtruncatula	S.medicae	TSLN_7d-TSLN_0d
Medtr5g083170	1.34743328437267	Mtruncatula	S.medicae	TSLN_7d-TSLN_0d
Medtr8g097200	1.34504213221287	Mtruncatula	S.medicae	TSLN_7d-TSLN_0d
Medtr6g015780	-1.34463866114003	Mtruncatula	S.medicae	TSLN_7d-TSLN_0d
Medtr5g096200	1.34401046861503	Mtruncatula	S.medicae	TSLN_7d-TSLN_0d
Medtr3g091200	-1.34084747030119	Mtruncatula	S.medicae	TSLN_7d-TSLN_0d
Medtr5g090610	1.33882587637253	Mtruncatula	S.medicae	TSLN_7d-TSLN_0d
Medtr3g095540	-1.33586910742899	Mtruncatula	S.medicae	TSLN_7d-TSLN_0d
Medtr2g083420	-1.3349932942690401	Mtruncatula	S.medicae	TSLN_7d-TSLN_0d
Medtr4g014910	-1.33437207910441	Mtruncatula	S.medicae	TSLN_7d-TSLN_0d
Medtr7g073290	1.33282955114328	Mtruncatula	S.medicae	TSLN_7d-TSLN_0d
Medtr8g018570	1.33162631243543	Mtruncatula	S.medicae	TSLN_7d-TSLN_0d
Medtr5g092350	-1.3308546090413	Mtruncatula	S.medicae	TSLN_7d-TSLN_0d
Medtr4g014700	-1.33072567678633	Mtruncatula	S.medicae	TSLN_7d-TSLN_0d
Medtr4g011020	-1.33021656038848	Mtruncatula	S.medicae	TSLN_7d-TSLN_0d
Medtr5g092440	-1.32854287453697	Mtruncatula	S.medicae	TSLN_7d-TSLN_0d
Medtr1g004990	1.3280609883723	Mtruncatula	S.medicae	TSLN_7d-TSLN_0d
Medtr4g100860	1.32735533918983	Mtruncatula	S.medicae	TSLN_7d-TSLN_0d
Medtr8g030500	1.32518362950715	Mtruncatula	S.medicae	TSLN_7d-TSLN_0d
Medtr4g114600	-1.32504941705094	Mtruncatula	S.medicae	TSLN_7d-TSLN_0d
Medtr4g114000	1.32433418935303	Mtruncatula	S.medicae	TSLN_7d-TSLN_0d
Medtr2g035130	-1.32327209842115	Mtruncatula	S.medicae	TSLN_7d-TSLN_0d
Medtr2g095980	-1.32262272262859	Mtruncatula	S.medicae	TSLN_7d-TSLN_0d
Medtr2g013640	1.32171796237888	Mtruncatula	S.medicae	TSLN_7d-TSLN_0d
Medtr1g072540	-1.3203962359459198	Mtruncatula	S.medicae	TSLN_7d-TSLN_0d
Medtr3g102400	-1.3173455800477198	Mtruncatula	S.medicae	TSLN_7d-TSLN_0d
Medtr8g037270	1.31607630000154	Mtruncatula	S.medicae	TSLN_7d-TSLN_0d
Medtr4g073590	-1.3157324873629799	Mtruncatula	S.medicae	TSLN_7d-TSLN_0d
Medtr1g105860	-1.31473064998343	Mtruncatula	S.medicae	TSLN_7d-TSLN_0d
Medtr3g097420	-1.3135786954439	Mtruncatula	S.medicae	TSLN_7d-TSLN_0d
Medtr3g101320	-1.3111896678940802	Mtruncatula	S.medicae	TSLN_7d-TSLN_0d
Medtr3g074070	-1.31109199256073	Mtruncatula	S.medicae	TSLN_7d-TSLN_0d
Medtr5g022130	-1.31025334752531	Mtruncatula	S.medicae	TSLN_7d-TSLN_0d
Medtr5g006940	1.3092925034325	Mtruncatula	S.medicae	TSLN_7d-TSLN_0d
Medtr3g026785	-1.3044509846132502	Mtruncatula	S.medicae	TSLN_7d-TSLN_0d
Medtr6g015950	-1.30270063243443	Mtruncatula	S.medicae	TSLN_7d-TSLN_0d
Medtr5g040600	-1.30268700792227	Mtruncatula	S.medicae	TSLN_7d-TSLN_0d
Medtr7g089670	-1.30147375663325	Mtruncatula	S.medicae	TSLN_7d-TSLN_0d
Medtr4g118490	-1.3012344929214599	Mtruncatula	S.medicae	TSLN_7d-TSLN_0d
Medtr3g028540	-1.3011337417747	Mtruncatula	S.medicae	TSLN_7d-TSLN_0d
Medtr4g088385	1.3002147409581202	Mtruncatula	S.medicae	TSLN_7d-TSLN_0d
Medtr1g009030	-1.3001647424082599	Mtruncatula	S.medicae	TSLN_7d-TSLN_0d
Medtr3g097450	1.2989775396086698	Mtruncatula	S.medicae	TSLN_7d-TSLN_0d
Medtr5g083860	1.29850652639961	Mtruncatula	S.medicae	TSLN_7d-TSLN_0d
Medtr5g012490	-1.29828162130681	Mtruncatula	S.medicae	TSLN_7d-TSLN_0d
Medtr8g080570	-1.2978758604998302	Mtruncatula	S.medicae	TSLN_7d-TSLN_0d
Medtr5g005770	1.2971553886182199	Mtruncatula	S.medicae	TSLN_7d-TSLN_0d
Medtr8g016330	1.2970650020798602	Mtruncatula	S.medicae	TSLN_7d-TSLN_0d
Medtr1g040430	-1.29636447951682	Mtruncatula	S.medicae	TSLN_7d-TSLN_0d
Medtr8g035720	-1.29634291403752	Mtruncatula	S.medicae	TSLN_7d-TSLN_0d
Medtr2g097900	1.29603361111601	Mtruncatula	S.medicae	TSLN_7d-TSLN_0d
Medtr6g092660	-1.2951319342278702	Mtruncatula	S.medicae	TSLN_7d-TSLN_0d
Medtr8g097040	-1.29481292042543	Mtruncatula	S.medicae	TSLN_7d-TSLN_0d
Medtr2g099175	-1.29190172458598	Mtruncatula	S.medicae	TSLN_7d-TSLN_0d
Medtr5g043750	1.2917588385615602	Mtruncatula	S.medicae	TSLN_7d-TSLN_0d
Medtr5g017830	-1.2916542049860602	Mtruncatula	S.medicae	TSLN_7d-TSLN_0d
Medtr2g015430	1.2914197852423601	Mtruncatula	S.medicae	TSLN_7d-TSLN_0d
Medtr2g023910	1.2913528944385901	Mtruncatula	S.medicae	TSLN_7d-TSLN_0d
Medtr1g056350	-1.2911475779786499	Mtruncatula	S.medicae	TSLN_7d-TSLN_0d
Medtr3g055970	1.2908858084458001	Mtruncatula	S.medicae	TSLN_7d-TSLN_0d
Medtr7g072575	-1.28995839389657	Mtruncatula	S.medicae	TSLN_7d-TSLN_0d
Medtr8g104210	-1.28985653481965	Mtruncatula	S.medicae	TSLN_7d-TSLN_0d
Medtr3g078240	-1.28839253636043	Mtruncatula	S.medicae	TSLN_7d-TSLN_0d
Medtr2g081580	-1.28772708616774	Mtruncatula	S.medicae	TSLN_7d-TSLN_0d
Medtr5g025100	1.28734758163273	Mtruncatula	S.medicae	TSLN_7d-TSLN_0d
Medtr7g098760	-1.28726024662955	Mtruncatula	S.medicae	TSLN_7d-TSLN_0d
Medtr8g042780	1.28688734200212	Mtruncatula	S.medicae	TSLN_7d-TSLN_0d
Medtr3g032370	-1.28678213823683	Mtruncatula	S.medicae	TSLN_7d-TSLN_0d
Medtr4g078710	-1.28373642407641	Mtruncatula	S.medicae	TSLN_7d-TSLN_0d
Medtr5g095710	-1.2836532683033601	Mtruncatula	S.medicae	TSLN_7d-TSLN_0d
Medtr3g463720	-1.2833550534955702	Mtruncatula	S.medicae	TSLN_7d-TSLN_0d
Medtr7g095960	-1.28172476737793	Mtruncatula	S.medicae	TSLN_7d-TSLN_0d
Medtr0286s0040	-1.28149221218952	Mtruncatula	S.medicae	TSLN_7d-TSLN_0d
Medtr6g084600	-1.28062541225051	Mtruncatula	S.medicae	TSLN_7d-TSLN_0d
Medtr2g021255	-1.27959983086808	Mtruncatula	S.medicae	TSLN_7d-TSLN_0d
Medtr8g032010	-1.27816151562258	Mtruncatula	S.medicae	TSLN_7d-TSLN_0d
Medtr2g096900	1.27803073771054	Mtruncatula	S.medicae	TSLN_7d-TSLN_0d
Medtr3g051770	-1.27720369539965	Mtruncatula	S.medicae	TSLN_7d-TSLN_0d
Medtr1g040675	-1.2771960048772402	Mtruncatula	S.medicae	TSLN_7d-TSLN_0d
Medtr3g467360	-1.2768518872681298	Mtruncatula	S.medicae	TSLN_7d-TSLN_0d
Medtr1g034060	-1.27646765460195	Mtruncatula	S.medicae	TSLN_7d-TSLN_0d
Medtr5g030130	-1.27638327116515	Mtruncatula	S.medicae	TSLN_7d-TSLN_0d
Medtr8g103520	1.27494436800954	Mtruncatula	S.medicae	TSLN_7d-TSLN_0d
Medtr7g117495	-1.27351507070563	Mtruncatula	S.medicae	TSLN_7d-TSLN_0d
Medtr1g115790	1.27317330652208	Mtruncatula	S.medicae	TSLN_7d-TSLN_0d
Medtr2g084230	-1.27192308566451	Mtruncatula	S.medicae	TSLN_7d-TSLN_0d
Medtr3g111270	-1.2714885957063	Mtruncatula	S.medicae	TSLN_7d-TSLN_0d
Medtr3g063950	-1.27113152323329	Mtruncatula	S.medicae	TSLN_7d-TSLN_0d
Medtr5g013770	-1.2710253598956	Mtruncatula	S.medicae	TSLN_7d-TSLN_0d
Medtr4g109340	-1.27092472454233	Mtruncatula	S.medicae	TSLN_7d-TSLN_0d
Medtr6g015320	-1.26880774588396	Mtruncatula	S.medicae	TSLN_7d-TSLN_0d
Medtr7g059080	-1.26774756293152	Mtruncatula	S.medicae	TSLN_7d-TSLN_0d
Medtr3g058710	-1.2672119483798898	Mtruncatula	S.medicae	TSLN_7d-TSLN_0d
Medtr3g021060	1.2659034982756001	Mtruncatula	S.medicae	TSLN_7d-TSLN_0d
Medtr8g105790	1.26542126800182	Mtruncatula	S.medicae	TSLN_7d-TSLN_0d
Medtr2g008750	-1.26496456278284	Mtruncatula	S.medicae	TSLN_7d-TSLN_0d
Medtr7g096830	-1.26470442984616	Mtruncatula	S.medicae	TSLN_7d-TSLN_0d
Medtr8g023960	1.26203527175048	Mtruncatula	S.medicae	TSLN_7d-TSLN_0d
Medtr5g031880	1.26111050464547	Mtruncatula	S.medicae	TSLN_7d-TSLN_0d
Medtr2g075250	-1.26078678402342	Mtruncatula	S.medicae	TSLN_7d-TSLN_0d
Medtr3g096920	-1.2591030181286598	Mtruncatula	S.medicae	TSLN_7d-TSLN_0d
Medtr4g098820	1.2571073433212	Mtruncatula	S.medicae	TSLN_7d-TSLN_0d
Medtr2g010750	-1.2564935177852499	Mtruncatula	S.medicae	TSLN_7d-TSLN_0d
Medtr4g120410	-1.2564201551615501	Mtruncatula	S.medicae	TSLN_7d-TSLN_0d
Medtr7g082760	-1.25592990761036	Mtruncatula	S.medicae	TSLN_7d-TSLN_0d
Medtr3g096050	-1.2553400680428402	Mtruncatula	S.medicae	TSLN_7d-TSLN_0d
Medtr1g076940	-1.25399584408913	Mtruncatula	S.medicae	TSLN_7d-TSLN_0d
Medtr2g461190	-1.25258201519911	Mtruncatula	S.medicae	TSLN_7d-TSLN_0d
Medtr4g128770	1.25214632355835	Mtruncatula	S.medicae	TSLN_7d-TSLN_0d
Medtr6g035305	1.25179025889015	Mtruncatula	S.medicae	TSLN_7d-TSLN_0d
Medtr1g085090	-1.24890963285474	Mtruncatula	S.medicae	TSLN_7d-TSLN_0d
Medtr6g005310	-1.2487536612676	Mtruncatula	S.medicae	TSLN_7d-TSLN_0d
Medtr0288s0040	1.24831341847067	Mtruncatula	S.medicae	TSLN_7d-TSLN_0d
Medtr8g077150	1.24803304671119	Mtruncatula	S.medicae	TSLN_7d-TSLN_0d
Medtr3g023720	-1.2475928541331	Mtruncatula	S.medicae	TSLN_7d-TSLN_0d
Medtr5g079730	1.24647078364024	Mtruncatula	S.medicae	TSLN_7d-TSLN_0d
Medtr0161s0050	-1.2453608593577	Mtruncatula	S.medicae	TSLN_7d-TSLN_0d
Medtr2g094270	-1.2449734598768998	Mtruncatula	S.medicae	TSLN_7d-TSLN_0d
Medtr3g463060	1.24273647948154	Mtruncatula	S.medicae	TSLN_7d-TSLN_0d
Medtr1g014510	-1.2425381912669098	Mtruncatula	S.medicae	TSLN_7d-TSLN_0d
Medtr8g020200	-1.24062663179493	Mtruncatula	S.medicae	TSLN_7d-TSLN_0d
Medtr3g099460	-1.24038647089624	Mtruncatula	S.medicae	TSLN_7d-TSLN_0d
Medtr6g071040	-1.2397894425678302	Mtruncatula	S.medicae	TSLN_7d-TSLN_0d
Medtr2g090410	-1.23914193883301	Mtruncatula	S.medicae	TSLN_7d-TSLN_0d
Medtr1g030580	-1.2376347740378102	Mtruncatula	S.medicae	TSLN_7d-TSLN_0d
Medtr5g092990	-1.2373453134318302	Mtruncatula	S.medicae	TSLN_7d-TSLN_0d
Medtr5g025330	-1.23656998785266	Mtruncatula	S.medicae	TSLN_7d-TSLN_0d
Medtr4g007060	-1.23626936037812	Mtruncatula	S.medicae	TSLN_7d-TSLN_0d
Medtr3g056310	-1.2348972013191002	Mtruncatula	S.medicae	TSLN_7d-TSLN_0d
Medtr8g445380	-1.2332254565595802	Mtruncatula	S.medicae	TSLN_7d-TSLN_0d
Medtr3g102370	1.2325397493810801	Mtruncatula	S.medicae	TSLN_7d-TSLN_0d
Medtr5g023760	1.2315552957226201	Mtruncatula	S.medicae	TSLN_7d-TSLN_0d
Medtr1g041300	-1.23048361267624	Mtruncatula	S.medicae	TSLN_7d-TSLN_0d
Medtr8g036020	1.2298539338615802	Mtruncatula	S.medicae	TSLN_7d-TSLN_0d
Medtr1319s0010	-1.22619998055794	Mtruncatula	S.medicae	TSLN_7d-TSLN_0d
Medtr8g007675	-1.2259729326711	Mtruncatula	S.medicae	TSLN_7d-TSLN_0d
Medtr3g104930	-1.2246827702173502	Mtruncatula	S.medicae	TSLN_7d-TSLN_0d
Medtr2g038040	-1.22281487613237	Mtruncatula	S.medicae	TSLN_7d-TSLN_0d
Medtr2g080260	-1.22237947198742	Mtruncatula	S.medicae	TSLN_7d-TSLN_0d
Medtr4g080050	-1.2220104096761297	Mtruncatula	S.medicae	TSLN_7d-TSLN_0d
Medtr7g024320	-1.22041287956109	Mtruncatula	S.medicae	TSLN_7d-TSLN_0d
Medtr3g039810	-1.2200121980866698	Mtruncatula	S.medicae	TSLN_7d-TSLN_0d
Medtr4g107650	-1.21857865354751	Mtruncatula	S.medicae	TSLN_7d-TSLN_0d
Medtr7g067510	-1.2185112837411	Mtruncatula	S.medicae	TSLN_7d-TSLN_0d
Medtr1g081850	1.21764091823652	Mtruncatula	S.medicae	TSLN_7d-TSLN_0d
Medtr3g464390	-1.21629137814476	Mtruncatula	S.medicae	TSLN_7d-TSLN_0d
Medtr5g005520	-1.2152847211133	Mtruncatula	S.medicae	TSLN_7d-TSLN_0d
Medtr8g098770	-1.21520120417911	Mtruncatula	S.medicae	TSLN_7d-TSLN_0d
Medtr1g041085	1.21308778045697	Mtruncatula	S.medicae	TSLN_7d-TSLN_0d
Medtr8g098945	-1.2126130109935	Mtruncatula	S.medicae	TSLN_7d-TSLN_0d
Medtr1g096610	1.2105833886543897	Mtruncatula	S.medicae	TSLN_7d-TSLN_0d
Medtr2g025080	-1.2104056577353	Mtruncatula	S.medicae	TSLN_7d-TSLN_0d
Medtr7g099260	1.20934733972887	Mtruncatula	S.medicae	TSLN_7d-TSLN_0d
Medtr3g020820	-1.2090568090517901	Mtruncatula	S.medicae	TSLN_7d-TSLN_0d
Medtr6g005390	-1.2083706727366499	Mtruncatula	S.medicae	TSLN_7d-TSLN_0d
Medtr1g040875	-1.20373109170022	Mtruncatula	S.medicae	TSLN_7d-TSLN_0d
Medtr1g090987	-1.2037184786424	Mtruncatula	S.medicae	TSLN_7d-TSLN_0d
Medtr7g055630	-1.20306458856602	Mtruncatula	S.medicae	TSLN_7d-TSLN_0d
Medtr2g009450	1.2028037484073002	Mtruncatula	S.medicae	TSLN_7d-TSLN_0d
Medtr3g051610	-1.2027025771112199	Mtruncatula	S.medicae	TSLN_7d-TSLN_0d
Medtr7g086380	-1.20213506510893	Mtruncatula	S.medicae	TSLN_7d-TSLN_0d
Medtr8g089230	-1.2016734127872901	Mtruncatula	S.medicae	TSLN_7d-TSLN_0d
Medtr2g020240	1.2016221987096598	Mtruncatula	S.medicae	TSLN_7d-TSLN_0d
Medtr6g018310	1.19992987394482	Mtruncatula	S.medicae	TSLN_7d-TSLN_0d
Medtr5g016750	-1.1993030361626498	Mtruncatula	S.medicae	TSLN_7d-TSLN_0d
Medtr2g438160	-1.1978187169711	Mtruncatula	S.medicae	TSLN_7d-TSLN_0d
Medtr4g131810	-1.1973645664243402	Mtruncatula	S.medicae	TSLN_7d-TSLN_0d
Medtr7g117900	-1.1969933908942099	Mtruncatula	S.medicae	TSLN_7d-TSLN_0d
Medtr5g013470	1.19639904798874	Mtruncatula	S.medicae	TSLN_7d-TSLN_0d
Medtr3g028550	-1.19590721266521	Mtruncatula	S.medicae	TSLN_7d-TSLN_0d
Medtr8g080180	-1.19578153941882	Mtruncatula	S.medicae	TSLN_7d-TSLN_0d
Medtr1g008700	-1.19443982789909	Mtruncatula	S.medicae	TSLN_7d-TSLN_0d
Medtr1g059890	1.1943587519289198	Mtruncatula	S.medicae	TSLN_7d-TSLN_0d
Medtr2g062600	1.1940310720864	Mtruncatula	S.medicae	TSLN_7d-TSLN_0d
Medtr4g023030	-1.1932112999651698	Mtruncatula	S.medicae	TSLN_7d-TSLN_0d
Medtr4g107720	-1.19312994610816	Mtruncatula	S.medicae	TSLN_7d-TSLN_0d
Medtr1g079730	1.1906345496601298	Mtruncatula	S.medicae	TSLN_7d-TSLN_0d
Medtr7g080180	1.19059435617231	Mtruncatula	S.medicae	TSLN_7d-TSLN_0d
Medtr1g090920	1.18888925416401	Mtruncatula	S.medicae	TSLN_7d-TSLN_0d
Medtr5g073210	1.1888794059544199	Mtruncatula	S.medicae	TSLN_7d-TSLN_0d
Medtr4g129670	1.1883817895613	Mtruncatula	S.medicae	TSLN_7d-TSLN_0d
Medtr5g009140	-1.18731285042165	Mtruncatula	S.medicae	TSLN_7d-TSLN_0d
Medtr3g467550	1.18542329066049	Mtruncatula	S.medicae	TSLN_7d-TSLN_0d
Medtr5g014070	1.18187415674421	Mtruncatula	S.medicae	TSLN_7d-TSLN_0d
Medtr3g117530	1.18015257170478	Mtruncatula	S.medicae	TSLN_7d-TSLN_0d
Medtr8g100135	1.18005582751388	Mtruncatula	S.medicae	TSLN_7d-TSLN_0d
Medtr1g025250	-1.1779987948121	Mtruncatula	S.medicae	TSLN_7d-TSLN_0d
Medtr7g067380	1.1771275559202101	Mtruncatula	S.medicae	TSLN_7d-TSLN_0d
Medtr8g065010	1.1770982697708998	Mtruncatula	S.medicae	TSLN_7d-TSLN_0d
Medtr0118s0070	1.17683745049992	Mtruncatula	S.medicae	TSLN_7d-TSLN_0d
Medtr1g060550	-1.17525867079901	Mtruncatula	S.medicae	TSLN_7d-TSLN_0d
Medtr0475s0040	1.1737729570106399	Mtruncatula	S.medicae	TSLN_7d-TSLN_0d
Medtr6g012640	-1.1729489516046399	Mtruncatula	S.medicae	TSLN_7d-TSLN_0d
Medtr5g071550	-1.1727948937034098	Mtruncatula	S.medicae	TSLN_7d-TSLN_0d
Medtr7g029345	-1.17182430675784	Mtruncatula	S.medicae	TSLN_7d-TSLN_0d
Medtr6g015770	-1.17154016446233	Mtruncatula	S.medicae	TSLN_7d-TSLN_0d
Medtr3g088220	1.17130627340151	Mtruncatula	S.medicae	TSLN_7d-TSLN_0d
Medtr4g101630	-1.17092202846632	Mtruncatula	S.medicae	TSLN_7d-TSLN_0d
Medtr4g007080	-1.1704068063016102	Mtruncatula	S.medicae	TSLN_7d-TSLN_0d
Medtr7g073250	1.16966232392139	Mtruncatula	S.medicae	TSLN_7d-TSLN_0d
Medtr6g003990	1.16465460902748	Mtruncatula	S.medicae	TSLN_7d-TSLN_0d
Medtr0027s0180	-1.16430009026853	Mtruncatula	S.medicae	TSLN_7d-TSLN_0d
Medtr0003s0580	-1.16405675641987	Mtruncatula	S.medicae	TSLN_7d-TSLN_0d
Medtr4g132540	-1.163732910456	Mtruncatula	S.medicae	TSLN_7d-TSLN_0d
Medtr3g058720	-1.1637174101471102	Mtruncatula	S.medicae	TSLN_7d-TSLN_0d
Medtr2g098250	-1.1636659173529198	Mtruncatula	S.medicae	TSLN_7d-TSLN_0d
Medtr1g043200	-1.16256994800007	Mtruncatula	S.medicae	TSLN_7d-TSLN_0d
Medtr6g087150	-1.16232261928633	Mtruncatula	S.medicae	TSLN_7d-TSLN_0d
Medtr3g099670	-1.16167391296406	Mtruncatula	S.medicae	TSLN_7d-TSLN_0d
Medtr4g058890	1.16008159969873	Mtruncatula	S.medicae	TSLN_7d-TSLN_0d
Medtr7g065290	-1.15931364880167	Mtruncatula	S.medicae	TSLN_7d-TSLN_0d
Medtr1g109400	1.1569850588635	Mtruncatula	S.medicae	TSLN_7d-TSLN_0d
Medtr2g090020	-1.1565561347800901	Mtruncatula	S.medicae	TSLN_7d-TSLN_0d
Medtr7g481600	-1.15510451841826	Mtruncatula	S.medicae	TSLN_7d-TSLN_0d
Medtr1g034120	-1.15424126444446	Mtruncatula	S.medicae	TSLN_7d-TSLN_0d
Medtr5g064120	-1.15228407859011	Mtruncatula	S.medicae	TSLN_7d-TSLN_0d
Medtr4g099260	-1.1518320770486798	Mtruncatula	S.medicae	TSLN_7d-TSLN_0d
Medtr2g039320	-1.15180112913322	Mtruncatula	S.medicae	TSLN_7d-TSLN_0d
Medtr8g020470	1.1509085302382	Mtruncatula	S.medicae	TSLN_7d-TSLN_0d
Medtr6g033850	-1.14745633833348	Mtruncatula	S.medicae	TSLN_7d-TSLN_0d
Medtr7g490310	-1.14669550812239	Mtruncatula	S.medicae	TSLN_7d-TSLN_0d
Medtr3g081580	-1.14668116055401	Mtruncatula	S.medicae	TSLN_7d-TSLN_0d
Medtr8g016120	1.14641599899525	Mtruncatula	S.medicae	TSLN_7d-TSLN_0d
Medtr7g089970	-1.1462682964228899	Mtruncatula	S.medicae	TSLN_7d-TSLN_0d
Medtr1g018760	1.14622585168954	Mtruncatula	S.medicae	TSLN_7d-TSLN_0d
Medtr4g098850	-1.14622088569102	Mtruncatula	S.medicae	TSLN_7d-TSLN_0d
Medtr4g103550	-1.14595352507134	Mtruncatula	S.medicae	TSLN_7d-TSLN_0d
Medtr3g008270	-1.1454921903697801	Mtruncatula	S.medicae	TSLN_7d-TSLN_0d
Medtr3g011370	-1.14396926507047	Mtruncatula	S.medicae	TSLN_7d-TSLN_0d
Medtr7g092050	1.14383718769157	Mtruncatula	S.medicae	TSLN_7d-TSLN_0d
Medtr7g020820	1.14371465600467	Mtruncatula	S.medicae	TSLN_7d-TSLN_0d
Medtr3g088815	1.14300721224652	Mtruncatula	S.medicae	TSLN_7d-TSLN_0d
Medtr6g477860	-1.14063684320257	Mtruncatula	S.medicae	TSLN_7d-TSLN_0d
Medtr7g093030	-1.13988822205629	Mtruncatula	S.medicae	TSLN_7d-TSLN_0d
Medtr5g027950	-1.13910633307391	Mtruncatula	S.medicae	TSLN_7d-TSLN_0d
Medtr1g096580	1.1386700167754098	Mtruncatula	S.medicae	TSLN_7d-TSLN_0d
Medtr4g080070	1.1381439844837	Mtruncatula	S.medicae	TSLN_7d-TSLN_0d
Medtr2g039120	-1.13812561019548	Mtruncatula	S.medicae	TSLN_7d-TSLN_0d
Medtr3g464770	-1.137952386836	Mtruncatula	S.medicae	TSLN_7d-TSLN_0d
Medtr4g102510	1.13644404961403	Mtruncatula	S.medicae	TSLN_7d-TSLN_0d
Medtr5g089750	1.13502679792049	Mtruncatula	S.medicae	TSLN_7d-TSLN_0d
Medtr4g059680	-1.1345062444739198	Mtruncatula	S.medicae	TSLN_7d-TSLN_0d
Medtr3g026330	1.1341355644562399	Mtruncatula	S.medicae	TSLN_7d-TSLN_0d
Medtr4g064887	-1.1326797896637801	Mtruncatula	S.medicae	TSLN_7d-TSLN_0d
Medtr4g100450	-1.13252666382847	Mtruncatula	S.medicae	TSLN_7d-TSLN_0d
Medtr7g117415	1.13198485671757	Mtruncatula	S.medicae	TSLN_7d-TSLN_0d
Medtr3g074610	1.13081546960756	Mtruncatula	S.medicae	TSLN_7d-TSLN_0d
Medtr1g112780	-1.13081156878505	Mtruncatula	S.medicae	TSLN_7d-TSLN_0d
Medtr1g026110	-1.1305009210006	Mtruncatula	S.medicae	TSLN_7d-TSLN_0d
Medtr4g031800	-1.1297354546068001	Mtruncatula	S.medicae	TSLN_7d-TSLN_0d
Medtr2g083480	-1.1276981295427	Mtruncatula	S.medicae	TSLN_7d-TSLN_0d
Medtr2g103170	-1.12701328953962	Mtruncatula	S.medicae	TSLN_7d-TSLN_0d
Medtr8g027430	-1.12682819031099	Mtruncatula	S.medicae	TSLN_7d-TSLN_0d
Medtr7g056647	-1.12643669254577	Mtruncatula	S.medicae	TSLN_7d-TSLN_0d
Medtr0874s0020	1.12488681217742	Mtruncatula	S.medicae	TSLN_7d-TSLN_0d
Medtr5g074710	-1.12462808888656	Mtruncatula	S.medicae	TSLN_7d-TSLN_0d
Medtr8g100000	1.1244564741004	Mtruncatula	S.medicae	TSLN_7d-TSLN_0d
Medtr5g043880	1.12438907882204	Mtruncatula	S.medicae	TSLN_7d-TSLN_0d
Medtr4g020110	-1.1238173440060402	Mtruncatula	S.medicae	TSLN_7d-TSLN_0d
Medtr5g053920	-1.1227142113659698	Mtruncatula	S.medicae	TSLN_7d-TSLN_0d
Medtr2g436900	-1.12264014036818	Mtruncatula	S.medicae	TSLN_7d-TSLN_0d
Medtr3g107950	1.1223391054542902	Mtruncatula	S.medicae	TSLN_7d-TSLN_0d
Medtr4g131060	-1.1202337782177298	Mtruncatula	S.medicae	TSLN_7d-TSLN_0d
Medtr2g041620	-1.11940808911605	Mtruncatula	S.medicae	TSLN_7d-TSLN_0d
Medtr4g120220	-1.11569241826095	Mtruncatula	S.medicae	TSLN_7d-TSLN_0d
Medtr4g019780	-1.11499152147235	Mtruncatula	S.medicae	TSLN_7d-TSLN_0d
Medtr8g098275	-1.1148615204082901	Mtruncatula	S.medicae	TSLN_7d-TSLN_0d
Medtr7g027175	1.11484347894507	Mtruncatula	S.medicae	TSLN_7d-TSLN_0d
Medtr2g099490	1.1147487653733301	Mtruncatula	S.medicae	TSLN_7d-TSLN_0d
Medtr1g093600	-1.1125318741363899	Mtruncatula	S.medicae	TSLN_7d-TSLN_0d
Medtr3g029510	-1.1125259263903797	Mtruncatula	S.medicae	TSLN_7d-TSLN_0d
Medtr2g090865	1.11138879935672	Mtruncatula	S.medicae	TSLN_7d-TSLN_0d
Medtr8g032950	1.11112191848239	Mtruncatula	S.medicae	TSLN_7d-TSLN_0d
Medtr4g107850	1.11083532409956	Mtruncatula	S.medicae	TSLN_7d-TSLN_0d
Medtr1g085040	-1.11059939084126	Mtruncatula	S.medicae	TSLN_7d-TSLN_0d
Medtr8g468210	-1.10805951012193	Mtruncatula	S.medicae	TSLN_7d-TSLN_0d
Medtr3g088975	-1.10772285486832	Mtruncatula	S.medicae	TSLN_7d-TSLN_0d
Medtr8g081620	-1.10688131468281	Mtruncatula	S.medicae	TSLN_7d-TSLN_0d
