gene_id	logFC	species	host	treat
Ghir_A08G021000	-2.0047256639449	Ghirsutum	A.lucorum_H.armiger	TSAL-TSCK
Ghir_D08G024820	-2.00346286673638	Ghirsutum	A.lucorum_H.armiger	TSAL-TSCK
Ghir_A09G014790	-2.00228407149759	Ghirsutum	A.lucorum_H.armiger	TSAL-TSCK
Ghir_D05G035200	-2.0021372088185303	Ghirsutum	A.lucorum_H.armiger	TSAL-TSCK
Ghir_A11G022050	2.00166505934572	Ghirsutum	A.lucorum_H.armiger	TSAL-TSCK
Ghir_Scaffold1878G000010	-2.0016214283246003	Ghirsutum	A.lucorum_H.armiger	TSAL-TSCK
Ghir_D07G013210	-2.00016548887481	Ghirsutum	A.lucorum_H.armiger	TSAL-TSCK
Ghir_D09G024460	2.00001357623658	Ghirsutum	A.lucorum_H.armiger	TSAL-TSCK
Ghir_D03G009370	-1.99951474605703	Ghirsutum	A.lucorum_H.armiger	TSAL-TSCK
Ghir_A12G020060	1.9991820636298898	Ghirsutum	A.lucorum_H.armiger	TSAL-TSCK
Ghir_D08G003000	1.99914008789827	Ghirsutum	A.lucorum_H.armiger	TSAL-TSCK
Ghir_D09G007850	-1.99813692994202	Ghirsutum	A.lucorum_H.armiger	TSAL-TSCK
Ghir_A02G018930	1.99747877446269	Ghirsutum	A.lucorum_H.armiger	TSAL-TSCK
Ghir_D13G024730	1.99727440017435	Ghirsutum	A.lucorum_H.armiger	TSAL-TSCK
Ghir_D11G003110	-1.99587169615052	Ghirsutum	A.lucorum_H.armiger	TSAL-TSCK
Ghir_A09G021880	-1.99502418035775	Ghirsutum	A.lucorum_H.armiger	TSAL-TSCK
Ghir_A06G020310	-1.9943606289549198	Ghirsutum	A.lucorum_H.armiger	TSAL-TSCK
Ghir_D13G002090	-1.99427178029399	Ghirsutum	A.lucorum_H.armiger	TSAL-TSCK
Ghir_D02G025200	-1.9933983746143502	Ghirsutum	A.lucorum_H.armiger	TSAL-TSCK
Ghir_D06G019780	1.99106952197387	Ghirsutum	A.lucorum_H.armiger	TSAL-TSCK
Ghir_A05G023870	-1.98989370955304	Ghirsutum	A.lucorum_H.armiger	TSAL-TSCK
Ghir_D04G001740	-1.98986013828528	Ghirsutum	A.lucorum_H.armiger	TSAL-TSCK
Ghir_D03G002880	1.98896828607347	Ghirsutum	A.lucorum_H.armiger	TSAL-TSCK
Ghir_D02G004710	1.98793580604718	Ghirsutum	A.lucorum_H.armiger	TSAL-TSCK
Ghir_D01G012410	-1.9861040122739597	Ghirsutum	A.lucorum_H.armiger	TSAL-TSCK
Ghir_D03G001150	-1.9846751168727	Ghirsutum	A.lucorum_H.armiger	TSAL-TSCK
Ghir_D09G017020	1.98139811807118	Ghirsutum	A.lucorum_H.armiger	TSAL-TSCK
Ghir_Scaffold1466G000020	-1.98128749655693	Ghirsutum	A.lucorum_H.armiger	TSAL-TSCK
Ghir_A06G016630	1.98058857406341	Ghirsutum	A.lucorum_H.armiger	TSAL-TSCK
Ghir_D13G003640	-1.9790882489863202	Ghirsutum	A.lucorum_H.armiger	TSAL-TSCK
Ghir_D09G023760	1.9778574841538101	Ghirsutum	A.lucorum_H.armiger	TSAL-TSCK
Ghir_D03G000260	-1.97784455450491	Ghirsutum	A.lucorum_H.armiger	TSAL-TSCK
Ghir_D09G012690	1.97518022497462	Ghirsutum	A.lucorum_H.armiger	TSAL-TSCK
Ghir_D05G002330	-1.97310609799073	Ghirsutum	A.lucorum_H.armiger	TSAL-TSCK
Ghir_D10G014700	1.9729342306818998	Ghirsutum	A.lucorum_H.armiger	TSAL-TSCK
Ghir_A02G007050	-1.97287308979213	Ghirsutum	A.lucorum_H.armiger	TSAL-TSCK
Ghir_A06G000410	-1.9691053448978897	Ghirsutum	A.lucorum_H.armiger	TSAL-TSCK
Ghir_A12G016640	1.96845726316439	Ghirsutum	A.lucorum_H.armiger	TSAL-TSCK
Ghir_D12G027490	1.9676355270523602	Ghirsutum	A.lucorum_H.armiger	TSAL-TSCK
Ghir_D13G015090	-1.9667360717619398	Ghirsutum	A.lucorum_H.armiger	TSAL-TSCK
Ghir_D12G017020	1.9629851326639	Ghirsutum	A.lucorum_H.armiger	TSAL-TSCK
Ghir_A06G017820	-1.9617373650349799	Ghirsutum	A.lucorum_H.armiger	TSAL-TSCK
Ghir_A13G002120	1.9606284446287099	Ghirsutum	A.lucorum_H.armiger	TSAL-TSCK
Ghir_D03G016340	-1.9605525132996398	Ghirsutum	A.lucorum_H.armiger	TSAL-TSCK
Ghir_A01G003270	1.9597150904924598	Ghirsutum	A.lucorum_H.armiger	TSAL-TSCK
Ghir_A13G002790	-1.9595719319838798	Ghirsutum	A.lucorum_H.armiger	TSAL-TSCK
Ghir_A02G017170	-1.95876807142878	Ghirsutum	A.lucorum_H.armiger	TSAL-TSCK
Ghir_A06G000230	-1.9574627577180002	Ghirsutum	A.lucorum_H.armiger	TSAL-TSCK
Ghir_A09G017230	-1.95743819125534	Ghirsutum	A.lucorum_H.armiger	TSAL-TSCK
Ghir_A05G015050	1.95723781002571	Ghirsutum	A.lucorum_H.armiger	TSAL-TSCK
Ghir_A07G002920	1.9565597287780498	Ghirsutum	A.lucorum_H.armiger	TSAL-TSCK
Ghir_A13G024740	1.95650508423271	Ghirsutum	A.lucorum_H.armiger	TSAL-TSCK
Ghir_D01G002000	1.95631173208038	Ghirsutum	A.lucorum_H.armiger	TSAL-TSCK
Ghir_D05G037280	1.9558913338413102	Ghirsutum	A.lucorum_H.armiger	TSAL-TSCK
Ghir_A12G024190	-1.95552091453704	Ghirsutum	A.lucorum_H.armiger	TSAL-TSCK
Ghir_A05G043500	-1.95501448868292	Ghirsutum	A.lucorum_H.armiger	TSAL-TSCK
Ghir_D12G022590	-1.95191294701362	Ghirsutum	A.lucorum_H.armiger	TSAL-TSCK
Ghir_A10G002500	-1.9509977135244099	Ghirsutum	A.lucorum_H.armiger	TSAL-TSCK
Ghir_A05G013390	-1.9507186913986498	Ghirsutum	A.lucorum_H.armiger	TSAL-TSCK
Ghir_A01G022810	1.9501764990414	Ghirsutum	A.lucorum_H.armiger	TSAL-TSCK
Ghir_D05G022840	-1.94954919898278	Ghirsutum	A.lucorum_H.armiger	TSAL-TSCK
Ghir_D01G003360	1.9494637057155701	Ghirsutum	A.lucorum_H.armiger	TSAL-TSCK
Ghir_A07G012870	-1.94936210588588	Ghirsutum	A.lucorum_H.armiger	TSAL-TSCK
Ghir_D01G003690	-1.9478461724976999	Ghirsutum	A.lucorum_H.armiger	TSAL-TSCK
Ghir_D01G007120	-1.94755497496899	Ghirsutum	A.lucorum_H.armiger	TSAL-TSCK
Ghir_A05G010190	-1.94678428524174	Ghirsutum	A.lucorum_H.armiger	TSAL-TSCK
Ghir_D04G001430	1.9464217857093502	Ghirsutum	A.lucorum_H.armiger	TSAL-TSCK
Ghir_A08G026160	-1.94578904884904	Ghirsutum	A.lucorum_H.armiger	TSAL-TSCK
Ghir_D11G017420	-1.9455694777738797	Ghirsutum	A.lucorum_H.armiger	TSAL-TSCK
Ghir_D10G022520	1.9446064581153997	Ghirsutum	A.lucorum_H.armiger	TSAL-TSCK
Ghir_D07G023850	-1.94323783508123	Ghirsutum	A.lucorum_H.armiger	TSAL-TSCK
Ghir_D13G000830	1.94267483348865	Ghirsutum	A.lucorum_H.armiger	TSAL-TSCK
Ghir_D11G023100	1.94259172717284	Ghirsutum	A.lucorum_H.armiger	TSAL-TSCK
Ghir_D13G003840	1.9411449896861201	Ghirsutum	A.lucorum_H.armiger	TSAL-TSCK
Ghir_D11G013260	1.9410245280575902	Ghirsutum	A.lucorum_H.armiger	TSAL-TSCK
Ghir_D02G007490	-1.94081559770517	Ghirsutum	A.lucorum_H.armiger	TSAL-TSCK
Ghir_A05G043350	-1.93949550055899	Ghirsutum	A.lucorum_H.armiger	TSAL-TSCK
Ghir_A05G043250	-1.9392127816666498	Ghirsutum	A.lucorum_H.armiger	TSAL-TSCK
Ghir_A11G006540	1.9335990792230702	Ghirsutum	A.lucorum_H.armiger	TSAL-TSCK
Ghir_A03G020320	-1.93236216263138	Ghirsutum	A.lucorum_H.armiger	TSAL-TSCK
Ghir_D12G028060	1.93062727558023	Ghirsutum	A.lucorum_H.armiger	TSAL-TSCK
Ghir_D12G006400	1.93006521596966	Ghirsutum	A.lucorum_H.armiger	TSAL-TSCK
Ghir_D02G020200	1.9297569379842499	Ghirsutum	A.lucorum_H.armiger	TSAL-TSCK
Ghir_A10G007480	-1.92974957444969	Ghirsutum	A.lucorum_H.armiger	TSAL-TSCK
Ghir_A12G021630	-1.92879137401584	Ghirsutum	A.lucorum_H.armiger	TSAL-TSCK
Ghir_D12G028950	-1.92825871742574	Ghirsutum	A.lucorum_H.armiger	TSAL-TSCK
Ghir_D05G027060	1.92794559527684	Ghirsutum	A.lucorum_H.armiger	TSAL-TSCK
Ghir_A07G005280	-1.92757128834672	Ghirsutum	A.lucorum_H.armiger	TSAL-TSCK
Ghir_A05G020030	1.9268646709237	Ghirsutum	A.lucorum_H.armiger	TSAL-TSCK
Ghir_D04G005310	1.9267674756587199	Ghirsutum	A.lucorum_H.armiger	TSAL-TSCK
Ghir_D04G001340	-1.9248877190709202	Ghirsutum	A.lucorum_H.armiger	TSAL-TSCK
Ghir_A11G004110	1.9241268419505801	Ghirsutum	A.lucorum_H.armiger	TSAL-TSCK
Ghir_A03G000160	-1.92378758093086	Ghirsutum	A.lucorum_H.armiger	TSAL-TSCK
Ghir_A09G018160	-1.9235844792548502	Ghirsutum	A.lucorum_H.armiger	TSAL-TSCK
Ghir_A07G013730	-1.92072714039042	Ghirsutum	A.lucorum_H.armiger	TSAL-TSCK
Ghir_D11G002980	1.92014549289748	Ghirsutum	A.lucorum_H.armiger	TSAL-TSCK
Ghir_D11G006770	1.91986060327107	Ghirsutum	A.lucorum_H.armiger	TSAL-TSCK
Ghir_D06G023770	1.91794188627485	Ghirsutum	A.lucorum_H.armiger	TSAL-TSCK
Ghir_A06G001890	-1.9172415553473503	Ghirsutum	A.lucorum_H.armiger	TSAL-TSCK
Ghir_A09G000670	-1.91684523847206	Ghirsutum	A.lucorum_H.armiger	TSAL-TSCK
Ghir_D12G020250	1.9162531128150702	Ghirsutum	A.lucorum_H.armiger	TSAL-TSCK
Ghir_A09G009220	-1.91587947656558	Ghirsutum	A.lucorum_H.armiger	TSAL-TSCK
Ghir_A04G000320	-1.9156723096802601	Ghirsutum	A.lucorum_H.armiger	TSAL-TSCK
Ghir_D13G021010	1.91559967733748	Ghirsutum	A.lucorum_H.armiger	TSAL-TSCK
Ghir_D13G018220	1.91536147939186	Ghirsutum	A.lucorum_H.armiger	TSAL-TSCK
Ghir_D08G006900	-1.9108972326349598	Ghirsutum	A.lucorum_H.armiger	TSAL-TSCK
Ghir_D05G017150	-1.90897276391541	Ghirsutum	A.lucorum_H.armiger	TSAL-TSCK
Ghir_D10G005470	1.908769162622	Ghirsutum	A.lucorum_H.armiger	TSAL-TSCK
Ghir_Scaffold423G000140	1.90862042618159	Ghirsutum	A.lucorum_H.armiger	TSAL-TSCK
Ghir_D05G010850	1.9075549851799398	Ghirsutum	A.lucorum_H.armiger	TSAL-TSCK
Ghir_A13G000630	-1.9052639192769398	Ghirsutum	A.lucorum_H.armiger	TSAL-TSCK
Ghir_A11G000540	1.9037747796141398	Ghirsutum	A.lucorum_H.armiger	TSAL-TSCK
Ghir_A05G008360	1.9031734651942802	Ghirsutum	A.lucorum_H.armiger	TSAL-TSCK
Ghir_D06G017960	1.9021597880612497	Ghirsutum	A.lucorum_H.armiger	TSAL-TSCK
Ghir_A05G022820	-1.9008232899282398	Ghirsutum	A.lucorum_H.armiger	TSAL-TSCK
Ghir_A10G018020	-1.9006347780866497	Ghirsutum	A.lucorum_H.armiger	TSAL-TSCK
Ghir_A05G001630	-1.90059925420438	Ghirsutum	A.lucorum_H.armiger	TSAL-TSCK
Ghir_D03G002390	1.89925710101821	Ghirsutum	A.lucorum_H.armiger	TSAL-TSCK
Ghir_D01G001680	1.8991614972771698	Ghirsutum	A.lucorum_H.armiger	TSAL-TSCK
Ghir_A08G018180	-1.8988926053362802	Ghirsutum	A.lucorum_H.armiger	TSAL-TSCK
Ghir_A12G012710	-1.89789304923023	Ghirsutum	A.lucorum_H.armiger	TSAL-TSCK
Ghir_D12G000420	-1.89528973741229	Ghirsutum	A.lucorum_H.armiger	TSAL-TSCK
Ghir_D01G003260	1.89519239327465	Ghirsutum	A.lucorum_H.armiger	TSAL-TSCK
Ghir_A08G002200	1.8950760570815102	Ghirsutum	A.lucorum_H.armiger	TSAL-TSCK
Ghir_D05G003500	1.8948841462155401	Ghirsutum	A.lucorum_H.armiger	TSAL-TSCK
Ghir_A03G018190	1.8948733886110902	Ghirsutum	A.lucorum_H.armiger	TSAL-TSCK
Ghir_D05G017220	-1.89420191671303	Ghirsutum	A.lucorum_H.armiger	TSAL-TSCK
Ghir_A06G003490	-1.89371739414455	Ghirsutum	A.lucorum_H.armiger	TSAL-TSCK
Ghir_A12G012970	1.89317643210154	Ghirsutum	A.lucorum_H.armiger	TSAL-TSCK
Ghir_A11G002100	1.8930875699929899	Ghirsutum	A.lucorum_H.armiger	TSAL-TSCK
Ghir_D13G000870	1.89180216272195	Ghirsutum	A.lucorum_H.armiger	TSAL-TSCK
Ghir_D10G012120	1.8912836610802901	Ghirsutum	A.lucorum_H.armiger	TSAL-TSCK
Ghir_A01G004100	-1.88996023169089	Ghirsutum	A.lucorum_H.armiger	TSAL-TSCK
Ghir_D06G000190	-1.889752457565	Ghirsutum	A.lucorum_H.armiger	TSAL-TSCK
Ghir_A01G008910	1.88894137854401	Ghirsutum	A.lucorum_H.armiger	TSAL-TSCK
Ghir_D05G003770	-1.8876757377671498	Ghirsutum	A.lucorum_H.armiger	TSAL-TSCK
Ghir_D06G004810	-1.8871267754324699	Ghirsutum	A.lucorum_H.armiger	TSAL-TSCK
Ghir_D11G033820	1.88475329590328	Ghirsutum	A.lucorum_H.armiger	TSAL-TSCK
Ghir_D13G021140	1.88474545070164	Ghirsutum	A.lucorum_H.armiger	TSAL-TSCK
Ghir_A11G001800	1.8841619201343602	Ghirsutum	A.lucorum_H.armiger	TSAL-TSCK
Ghir_D12G026230	-1.8836006612986897	Ghirsutum	A.lucorum_H.armiger	TSAL-TSCK
Ghir_A02G003200	1.88183838644271	Ghirsutum	A.lucorum_H.armiger	TSAL-TSCK
Ghir_D05G020630	1.8808672285818702	Ghirsutum	A.lucorum_H.armiger	TSAL-TSCK
Ghir_D07G002530	1.87819251988779	Ghirsutum	A.lucorum_H.armiger	TSAL-TSCK
Ghir_A10G002580	1.87819089712646	Ghirsutum	A.lucorum_H.armiger	TSAL-TSCK
Ghir_D04G008170	-1.8757983904459599	Ghirsutum	A.lucorum_H.armiger	TSAL-TSCK
Ghir_A13G020140	1.87532081980858	Ghirsutum	A.lucorum_H.armiger	TSAL-TSCK
Ghir_D12G017430	-1.8737547282923201	Ghirsutum	A.lucorum_H.armiger	TSAL-TSCK
Ghir_D04G002540	1.8732866723377202	Ghirsutum	A.lucorum_H.armiger	TSAL-TSCK
Ghir_A04G004020	-1.87289741372476	Ghirsutum	A.lucorum_H.armiger	TSAL-TSCK
Ghir_D01G003590	-1.87234950006244	Ghirsutum	A.lucorum_H.armiger	TSAL-TSCK
Ghir_D08G001280	1.87144220382709	Ghirsutum	A.lucorum_H.armiger	TSAL-TSCK
Ghir_D12G002870	1.87099739796312	Ghirsutum	A.lucorum_H.armiger	TSAL-TSCK
Ghir_D03G004650	-1.87098500363888	Ghirsutum	A.lucorum_H.armiger	TSAL-TSCK
Ghir_D13G004150	1.8708922103426497	Ghirsutum	A.lucorum_H.armiger	TSAL-TSCK
Ghir_A05G018110	-1.8696277282876799	Ghirsutum	A.lucorum_H.armiger	TSAL-TSCK
Ghir_D07G002240	1.8685320419692901	Ghirsutum	A.lucorum_H.armiger	TSAL-TSCK
Ghir_A09G019490	-1.8684207708848302	Ghirsutum	A.lucorum_H.armiger	TSAL-TSCK
Ghir_A10G024680	-1.86840602327147	Ghirsutum	A.lucorum_H.armiger	TSAL-TSCK
Ghir_A05G024780	-1.8679758135700602	Ghirsutum	A.lucorum_H.armiger	TSAL-TSCK
Ghir_A05G019310	-1.8678166853416003	Ghirsutum	A.lucorum_H.armiger	TSAL-TSCK
Ghir_A13G001150	-1.8677213540606898	Ghirsutum	A.lucorum_H.armiger	TSAL-TSCK
Ghir_A12G002160	1.86699965980232	Ghirsutum	A.lucorum_H.armiger	TSAL-TSCK
Ghir_D12G025210	-1.86611076322299	Ghirsutum	A.lucorum_H.armiger	TSAL-TSCK
Ghir_D05G003400	-1.86502768882209	Ghirsutum	A.lucorum_H.armiger	TSAL-TSCK
Ghir_D05G000400	-1.8646137528388	Ghirsutum	A.lucorum_H.armiger	TSAL-TSCK
Ghir_D01G006380	1.86420591664174	Ghirsutum	A.lucorum_H.armiger	TSAL-TSCK
Ghir_D10G001100	1.8635957219391799	Ghirsutum	A.lucorum_H.armiger	TSAL-TSCK
Ghir_D01G007270	-1.86294151333184	Ghirsutum	A.lucorum_H.armiger	TSAL-TSCK
Ghir_A05G001270	1.8628880832712098	Ghirsutum	A.lucorum_H.armiger	TSAL-TSCK
Ghir_A13G006320	-1.86254053026594	Ghirsutum	A.lucorum_H.armiger	TSAL-TSCK
Ghir_D10G018440	-1.86188303031043	Ghirsutum	A.lucorum_H.armiger	TSAL-TSCK
Ghir_A10G001830	-1.8614734840003702	Ghirsutum	A.lucorum_H.armiger	TSAL-TSCK
Ghir_A11G027050	1.86136088145629	Ghirsutum	A.lucorum_H.armiger	TSAL-TSCK
Ghir_D06G005310	1.8613350509051398	Ghirsutum	A.lucorum_H.armiger	TSAL-TSCK
Ghir_A09G023030	-1.8594507443473998	Ghirsutum	A.lucorum_H.armiger	TSAL-TSCK
Ghir_A01G020360	-1.8590515908524599	Ghirsutum	A.lucorum_H.armiger	TSAL-TSCK
Ghir_D01G005580	1.8573869470700801	Ghirsutum	A.lucorum_H.armiger	TSAL-TSCK
Ghir_A03G001750	-1.8570359982838003	Ghirsutum	A.lucorum_H.armiger	TSAL-TSCK
Ghir_A10G003630	-1.85601453466252	Ghirsutum	A.lucorum_H.armiger	TSAL-TSCK
Ghir_D11G011400	1.85536866601968	Ghirsutum	A.lucorum_H.armiger	TSAL-TSCK
Ghir_A01G011810	1.85299520721582	Ghirsutum	A.lucorum_H.armiger	TSAL-TSCK
Ghir_A07G021740	1.8524557283630703	Ghirsutum	A.lucorum_H.armiger	TSAL-TSCK
Ghir_A09G017480	1.8502225604099398	Ghirsutum	A.lucorum_H.armiger	TSAL-TSCK
Ghir_D03G002690	1.84903655019681	Ghirsutum	A.lucorum_H.armiger	TSAL-TSCK
Ghir_D12G018420	-1.8489833732735699	Ghirsutum	A.lucorum_H.armiger	TSAL-TSCK
Ghir_A13G000930	1.84817279455574	Ghirsutum	A.lucorum_H.armiger	TSAL-TSCK
Ghir_D10G002680	1.8463058987056598	Ghirsutum	A.lucorum_H.armiger	TSAL-TSCK
Ghir_D02G005190	-1.84558478136226	Ghirsutum	A.lucorum_H.armiger	TSAL-TSCK
Ghir_A11G007790	-1.84556724056699	Ghirsutum	A.lucorum_H.armiger	TSAL-TSCK
Ghir_A04G000630	-1.84515633021323	Ghirsutum	A.lucorum_H.armiger	TSAL-TSCK
Ghir_D02G000560	1.84502906353387	Ghirsutum	A.lucorum_H.armiger	TSAL-TSCK
Ghir_A03G023770	-1.84429673954242	Ghirsutum	A.lucorum_H.armiger	TSAL-TSCK
Ghir_A07G001370	1.84196542648276	Ghirsutum	A.lucorum_H.armiger	TSAL-TSCK
Ghir_D11G030180	1.84195498990258	Ghirsutum	A.lucorum_H.armiger	TSAL-TSCK
Ghir_D08G002430	-1.84133268482142	Ghirsutum	A.lucorum_H.armiger	TSAL-TSCK
Ghir_A09G018290	-1.8395556048333601	Ghirsutum	A.lucorum_H.armiger	TSAL-TSCK
Ghir_D11G034140	-1.83879942072505	Ghirsutum	A.lucorum_H.armiger	TSAL-TSCK
Ghir_D12G025570	-1.83737774499475	Ghirsutum	A.lucorum_H.armiger	TSAL-TSCK
Ghir_D12G028960	-1.8371694694688898	Ghirsutum	A.lucorum_H.armiger	TSAL-TSCK
Ghir_D11G013330	1.8361394358390901	Ghirsutum	A.lucorum_H.armiger	TSAL-TSCK
Ghir_A13G020080	-1.8360274859689798	Ghirsutum	A.lucorum_H.armiger	TSAL-TSCK
Ghir_D10G003970	1.8344158311012	Ghirsutum	A.lucorum_H.armiger	TSAL-TSCK
Ghir_D02G024130	1.8344084539460301	Ghirsutum	A.lucorum_H.armiger	TSAL-TSCK
Ghir_A13G010750	-1.8338556528214198	Ghirsutum	A.lucorum_H.armiger	TSAL-TSCK
Ghir_A01G022770	1.83276093243339	Ghirsutum	A.lucorum_H.armiger	TSAL-TSCK
Ghir_D02G022030	-1.83275413792323	Ghirsutum	A.lucorum_H.armiger	TSAL-TSCK
Ghir_D05G001390	1.832344169154	Ghirsutum	A.lucorum_H.armiger	TSAL-TSCK
Ghir_A01G000910	-1.8320215348457198	Ghirsutum	A.lucorum_H.armiger	TSAL-TSCK
Ghir_D04G019650	1.83151594545486	Ghirsutum	A.lucorum_H.armiger	TSAL-TSCK
Ghir_D04G017660	1.83146476896776	Ghirsutum	A.lucorum_H.armiger	TSAL-TSCK
Ghir_D11G003180	1.83143002987963	Ghirsutum	A.lucorum_H.armiger	TSAL-TSCK
Ghir_D05G018840	-1.83091655338554	Ghirsutum	A.lucorum_H.armiger	TSAL-TSCK
Ghir_A06G021430	-1.83067916631668	Ghirsutum	A.lucorum_H.armiger	TSAL-TSCK
Ghir_D05G018080	-1.8285777072481102	Ghirsutum	A.lucorum_H.armiger	TSAL-TSCK
Ghir_D02G023860	-1.82833877766534	Ghirsutum	A.lucorum_H.armiger	TSAL-TSCK
Ghir_D12G021640	1.8265714059596398	Ghirsutum	A.lucorum_H.armiger	TSAL-TSCK
Ghir_A02G000810	-1.8261339660873797	Ghirsutum	A.lucorum_H.armiger	TSAL-TSCK
Ghir_D01G005040	1.82596715587733	Ghirsutum	A.lucorum_H.armiger	TSAL-TSCK
Ghir_A03G004550	-1.82578815762923	Ghirsutum	A.lucorum_H.armiger	TSAL-TSCK
Ghir_D11G034060	-1.82528339873396	Ghirsutum	A.lucorum_H.armiger	TSAL-TSCK
Ghir_D01G023640	1.82495242623674	Ghirsutum	A.lucorum_H.armiger	TSAL-TSCK
Ghir_A03G001340	1.82385830292749	Ghirsutum	A.lucorum_H.armiger	TSAL-TSCK
Ghir_A02G002470	1.82144397936766	Ghirsutum	A.lucorum_H.armiger	TSAL-TSCK
Ghir_A11G029210	1.8186367674817698	Ghirsutum	A.lucorum_H.armiger	TSAL-TSCK
Ghir_A05G012400	1.8177479583544298	Ghirsutum	A.lucorum_H.armiger	TSAL-TSCK
Ghir_D12G002230	1.8171350334131002	Ghirsutum	A.lucorum_H.armiger	TSAL-TSCK
Ghir_A10G003060	1.81647293712111	Ghirsutum	A.lucorum_H.armiger	TSAL-TSCK
Ghir_D08G019200	-1.81441098811461	Ghirsutum	A.lucorum_H.armiger	TSAL-TSCK
Ghir_D05G012120	1.81429413610486	Ghirsutum	A.lucorum_H.armiger	TSAL-TSCK
Ghir_D04G002000	-1.81417672751452	Ghirsutum	A.lucorum_H.armiger	TSAL-TSCK
Ghir_D02G024470	-1.8133245924676697	Ghirsutum	A.lucorum_H.armiger	TSAL-TSCK
Ghir_A13G023850	-1.8122180503614398	Ghirsutum	A.lucorum_H.armiger	TSAL-TSCK
Ghir_D11G008260	-1.8117844054473897	Ghirsutum	A.lucorum_H.armiger	TSAL-TSCK
Ghir_A02G001860	-1.8114538257069799	Ghirsutum	A.lucorum_H.armiger	TSAL-TSCK
Ghir_A06G000830	1.8112158636895002	Ghirsutum	A.lucorum_H.armiger	TSAL-TSCK
Ghir_D11G001860	1.81094091695319	Ghirsutum	A.lucorum_H.armiger	TSAL-TSCK
Ghir_A11G009850	-1.80869817901535	Ghirsutum	A.lucorum_H.armiger	TSAL-TSCK
Ghir_A10G007750	1.80850017400155	Ghirsutum	A.lucorum_H.armiger	TSAL-TSCK
Ghir_D01G006430	-1.80797947582702	Ghirsutum	A.lucorum_H.armiger	TSAL-TSCK
Ghir_A12G015480	1.8079304914869299	Ghirsutum	A.lucorum_H.armiger	TSAL-TSCK
Ghir_D11G002120	1.8076498396289098	Ghirsutum	A.lucorum_H.armiger	TSAL-TSCK
Ghir_A06G022390	1.80717030090536	Ghirsutum	A.lucorum_H.armiger	TSAL-TSCK
Ghir_D13G001470	-1.8069008080960802	Ghirsutum	A.lucorum_H.armiger	TSAL-TSCK
Ghir_A13G000450	-1.8061995062618799	Ghirsutum	A.lucorum_H.armiger	TSAL-TSCK
Ghir_D11G002480	-1.8056683171471501	Ghirsutum	A.lucorum_H.armiger	TSAL-TSCK
Ghir_A04G000190	-1.80550862363383	Ghirsutum	A.lucorum_H.armiger	TSAL-TSCK
Ghir_D03G015770	1.8052073611136201	Ghirsutum	A.lucorum_H.armiger	TSAL-TSCK
Ghir_A05G001350	-1.8045324212492901	Ghirsutum	A.lucorum_H.armiger	TSAL-TSCK
Ghir_A02G011700	-1.8043995463741398	Ghirsutum	A.lucorum_H.armiger	TSAL-TSCK
Ghir_D05G017140	-1.8041902910449197	Ghirsutum	A.lucorum_H.armiger	TSAL-TSCK
Ghir_A13G021350	-1.8034198220278501	Ghirsutum	A.lucorum_H.armiger	TSAL-TSCK
Ghir_D11G035680	-1.8009041509751897	Ghirsutum	A.lucorum_H.armiger	TSAL-TSCK
Ghir_D10G001770	-1.80033976370058	Ghirsutum	A.lucorum_H.armiger	TSAL-TSCK
Ghir_A09G021340	1.8002781220471298	Ghirsutum	A.lucorum_H.armiger	TSAL-TSCK
Ghir_D02G002580	1.79869085552084	Ghirsutum	A.lucorum_H.armiger	TSAL-TSCK
Ghir_D12G024520	1.79820140996249	Ghirsutum	A.lucorum_H.armiger	TSAL-TSCK
Ghir_D03G000400	-1.7967764206994	Ghirsutum	A.lucorum_H.armiger	TSAL-TSCK
Ghir_A03G023820	1.79636366383842	Ghirsutum	A.lucorum_H.armiger	TSAL-TSCK
Ghir_D09G019860	-1.79549538329481	Ghirsutum	A.lucorum_H.armiger	TSAL-TSCK
Ghir_A08G018880	-1.79519525608473	Ghirsutum	A.lucorum_H.armiger	TSAL-TSCK
Ghir_D05G005650	1.7940339462106698	Ghirsutum	A.lucorum_H.armiger	TSAL-TSCK
Ghir_A10G003320	1.79356486289011	Ghirsutum	A.lucorum_H.armiger	TSAL-TSCK
Ghir_A01G021980	-1.7934482064753101	Ghirsutum	A.lucorum_H.armiger	TSAL-TSCK
Ghir_D11G030830	-1.79200121389958	Ghirsutum	A.lucorum_H.armiger	TSAL-TSCK
Ghir_D10G002000	1.78756202257622	Ghirsutum	A.lucorum_H.armiger	TSAL-TSCK
Ghir_A03G021080	1.7861689320236498	Ghirsutum	A.lucorum_H.armiger	TSAL-TSCK
Ghir_D11G007060	1.78541175210376	Ghirsutum	A.lucorum_H.armiger	TSAL-TSCK
Ghir_D13G006680	1.7852043301396299	Ghirsutum	A.lucorum_H.armiger	TSAL-TSCK
Ghir_D09G020990	1.7851467993294599	Ghirsutum	A.lucorum_H.armiger	TSAL-TSCK
Ghir_A08G026230	1.7835837956374698	Ghirsutum	A.lucorum_H.armiger	TSAL-TSCK
Ghir_D07G006300	-1.7831678948921101	Ghirsutum	A.lucorum_H.armiger	TSAL-TSCK
Ghir_D05G006040	1.7828982864746001	Ghirsutum	A.lucorum_H.armiger	TSAL-TSCK
Ghir_A11G001080	-1.7821759229096397	Ghirsutum	A.lucorum_H.armiger	TSAL-TSCK
